method,n,EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,FuncCorr,FuncSal
Tr15,50.0,6.424549139658309,5.665820228125291,40.22541063958624,10.110894557672305,3.506475412021158,0.7190324358186528,0.7545910381485348,0.6342508530961877,0.1305388588865791,0.6016591870233856,0.6619154888318388,0.1385182328498176,0.0207060726732676,0.8262686531239517,0.022958265972324,1.1720317296181684,0.5414628138488858,20.346917791279107,0.4683325750260123,5.0360919921623575,0.6297282359629336,0.95832572133869,0.4797391502986156,0.1101900491654856,0.3843235569974716
Big96d,50.0,6.42173657226927,4.777445624497601,38.78171363474224,9.880268586987382,3.499570674672495,0.7290389421493028,0.767099160895339,0.6414254322674369,0.0882406893988984,0.6350183531626495,0.693707576476582,0.2851581494783636,0.0344440020163904,1.148217156998827,0.0243824932953887,1.4461277735131812,0.5807303395511647,21.31308321696871,0.5589311431430274,3.819321869840902,0.9581237546567,0.9101119429864726,0.5479659413121325,0.2470445991630867,0.6622832786832766
Big128,50.0,6.341165697486846,3.3580734203435214,37.963025594777605,10.40923650897938,3.916639695927837,0.7107404487075981,0.7574245413204963,0.5610519561629743,0.060053255724492,0.6409646660760494,0.7088822793572989,0.3799904389265716,0.0327125088084308,1.07199917448844,0.0984550543252121,1.450695307835458,0.6068980913912524,22.13984020066676,0.6147652233418062,1.9114769863522807,1.4465964339912407,0.809377186334413,0.612103711080783,0.4537168360938204,0.9257248806428532
Sir4,50.0,6.408603803674778,3.777919578374372,37.10350026289147,9.730988537277357,4.00955874758775,0.7056707983094226,0.760904171720282,0.5725476106063684,0.0645053996838641,0.6293318157427624,0.7090712562828715,0.3662713652671149,0.0323451543899441,1.1314134070613235,0.0822831776634785,1.4305646527183775,0.6027285744868586,21.884911081116098,0.5976087005932951,2.2131926261303416,1.5647269522440297,0.8044570580573988,0.6068845385614461,0.4676556500526004,0.903178485042432
Sir3,50.0,6.35097334311748,4.066433383729522,36.13660335419333,9.910451479855704,3.7327037505680862,0.7104816406469057,0.7620742948456758,0.5793408551776345,0.0962130636008154,0.6308735014567057,0.7104527450189925,0.3623922651783345,0.0341889419886408,1.1532799513176166,0.0696341810257626,1.4592578395084923,0.6135727794705579,22.63266257534807,0.5874663511717478,2.213431467676719,1.8530019160528028,0.8022083454254131,0.6187549358683984,0.4695189461464055,0.9789430709041248
Big96,50.0,6.488428891429051,4.800735066410096,40.36741085985575,10.355618710391813,3.700415846178296,0.7201698321237506,0.7600488501809677,0.647991428855395,0.0966488683725056,0.6188844323673978,0.6842750267189348,0.2693211388046668,0.0345104830118497,1.1126522091892064,0.0466045174837473,1.4970821834548445,0.5753469415235428,20.312862838743182,0.5384370757931978,3.8820604192755055,0.918674647134589,0.9091961891226156,0.5311434751248859,0.2356923038769559,0.6362780106321586
Sir2,50.0,6.484091756144569,3.670889704598768,39.707351119228974,10.691796312748476,4.061002595821638,0.701302630745219,0.7578124909983337,0.5190655644392198,0.0523276849862887,0.6049331757742062,0.68253304600456,0.2139423290166809,0.0206464489349554,0.8532912697382734,0.1389010374450086,1.3254303329758297,0.5763247518417722,20.84889088020594,0.549722803515314,3.019731809075563,0.6511578955232045,0.8858040260468064,0.5168012354436317,0.3065882022441035,0.6322899138217332
Sir1,50.0,6.481993390334819,3.9256799834990375,39.954031315812266,10.251733282372788,3.8404408297157455,0.7173490777442454,0.7645049628922994,0.6058524225805461,0.063904538710066,0.6361020758334535,0.7089758900296388,0.3889804546964885,0.0334652377281136,1.1415922801627492,0.0882375338646114,1.5856811527006425,0.6090212886665978,20.63561653664068,0.5845789138430707,2.8882564775300392,1.0374235059689978,0.8699497596274859,0.5647483958610049,0.4638599137935807,0.8287599381655096
W96det,50.0,6.448848496153329,5.059997870028008,40.1662043141744,10.219303351428511,3.5959997119861,0.7247176637141165,0.7627350705790255,0.6424100393500594,0.0997787696457206,0.6252708800059028,0.6838990230895984,0.2496571169687838,0.0338721762354337,1.1205947635061435,0.0321742459053943,1.4731146968039155,0.5705459464028926,20.48491486680125,0.5389439375843218,4.153386438008751,0.9066114320192574,0.9180525138593478,0.531382813568885,0.2127159351850299,0.5854938824744902
W96L,50.0,6.458510312263631,5.200201579397717,39.8770815247541,10.126978405685808,3.5995114531188124,0.7236357755713051,0.7615421183156684,0.6460415783692492,0.1058207505936641,0.620685821144175,0.680654873569991,0.249672924148595,0.0326290229203007,1.0905585302945682,0.0255236859285739,1.4683391526313847,0.568969368084361,20.57512786629117,0.5336349632556961,4.286275410709638,0.9139261686880786,0.9163513713917892,0.530920179750821,0.1952757133961275,0.5741574907519315
W128,50.0,6.451955761215562,5.016199802020685,40.28039348936824,10.126167278499093,3.572462384734621,0.7224239552331047,0.758427947831562,0.6247573287682702,0.0977601033301178,0.6173963637236239,0.67304520811611,0.2065311577871934,0.0283601865996768,0.9871459565124526,0.0330595968956631,1.3729047982184328,0.5545806030205613,20.321945047561044,0.5265124950537173,4.308548746682062,0.7076510553386232,0.9306223984728764,0.5142255119933328,0.1161108134962404,0.4866018527566952
IRssgr,50.0,6.547311275749081,5.661878144930033,40.65025689889369,10.37063428806336,3.81901043820066,0.7108349637103072,0.7600652214160932,0.6818152607908828,0.1793288384348898,0.6238245405139543,0.7031101874702617,0.4664694510986248,0.0782530338796964,1.716912648830946,0.0298551755708704,1.598089544276326,0.6063779841831358,19.66602593733813,0.5756948604546694,4.057339790707846,1.604538354222187,0.867567537612097,0.5541023898085174,0.4568867871473126,0.8133502212705132
IRdet,50.0,6.5123165133677965,4.99520512902721,40.21859237769485,10.200877004497078,3.763485977886467,0.7166423268305188,0.7637888652446025,0.6664906850476828,0.099153378307888,0.6296801978908789,0.7062672512580614,0.4214099499807758,0.0479685796964829,1.436375401574559,0.0424110123456692,1.626825822391922,0.6074590360662335,20.09063070354873,0.578520536464548,3.627547263093823,1.3676578659333865,0.8716614268695428,0.5616232267914945,0.4261563555764378,0.8247830600950781
IRintg,50.0,6.486721892806416,4.324720724944404,39.59032825550261,10.129755223462702,3.752729132047585,0.7191036756015557,0.7650744475057628,0.6347853466029634,0.0729369325660415,0.6389113909219639,0.712782677331543,0.4366664256041316,0.0428600555717264,1.3851497373705135,0.0640067690462246,1.5700844998465815,0.6097463459485574,20.50058140089486,0.5933274741454491,3.0440430246775607,1.2806777002668437,0.8678184404927137,0.5703889107103979,0.4734541886574221,0.8433809756187993
IF4g4,50.0,6.538685428182842,5.278262139648592,40.53844499405841,10.257527600168949,3.803465751162996,0.7142214061820359,0.7613971920410578,0.6737653685408056,0.1169140054654592,0.628813564189063,0.7057027808260041,0.4628741685606454,0.0577751018844189,1.6075291459692038,0.0437637456771968,1.6073653777747663,0.6084351606664867,19.85871817044436,0.5820909366692254,3.7160174089252616,1.5622447307233307,0.8654588823778683,0.5629839299862036,0.4601895592872519,0.8275316786466271
IF3g4,50.0,6.506615216775069,4.450127357383358,39.57211344918017,10.09691588392161,3.784252364398111,0.716395563997406,0.7640936844317148,0.6421466447903584,0.0746990530172101,0.6336662450787379,0.7107901878211078,0.4388942715235721,0.0427250928734275,1.4064820369251116,0.062827380610118,1.584858039263053,0.6109441995799034,20.37627107170882,0.5875733203361216,3.1009949000821653,1.3491324573011918,0.8654186488587087,0.5673724791361033,0.4744703476175232,0.8485772948318133
IF5g4,50.0,6.543112709186755,5.514554397620652,40.60905649185302,10.391273031182402,3.819029563517693,0.713253358729893,0.7613237345888973,0.6824725642010689,0.1335668733054101,0.6260232392432293,0.7044983635759579,0.4560843303917586,0.0609033212853821,1.6220840338461369,0.0362435479979646,1.6166992555345088,0.6074731719526774,19.75882653982723,0.5764663251405352,3.936494515883619,1.5780598817370337,0.8681624886592558,0.55834422880053,0.448978736459024,0.8200615428371001
IF4g45,50.0,6.535758096328404,5.300254971836759,40.47194974363634,10.280161197219863,3.802549113907598,0.7130169143351891,0.7613024177341409,0.6751371241669157,0.1185680564779132,0.6268022515193313,0.7052986184972555,0.4589754830854721,0.0581773677500822,1.597470181390099,0.0394568830497678,1.5980114930861735,0.6074107435437558,19.822061117035595,0.5779480973973266,3.773270113291111,1.526984858545648,0.8676849001753588,0.5583489284950192,0.4622228276195562,0.8240675849618959
SD8s3,50.0,6.540432457011515,5.176620098626716,40.22264458700126,10.143709078655618,3.778445408410194,0.7129664874585209,0.7612006526338726,0.6687628870337009,0.1023256454385282,0.6272657412399132,0.7053207474621811,0.4565124688796196,0.0536368433522749,1.578936693047611,0.042537141105624,1.579451194639936,0.6067048544221348,19.89693505139959,0.5788261815560836,3.732520164733204,1.4440999338935108,0.8685922603578046,0.5573407145592372,0.4625387817334369,0.8193745060778335
SD10,50.0,6.5495778981726245,5.291011153855615,40.528204275827086,10.248745489651853,3.833117150335172,0.7120708751045507,0.7594377703585988,0.6667682217080798,0.135139497341491,0.62856826543053,0.7045764704577141,0.4763217123213545,0.0620257642362676,1.6841491538489086,0.0497701426827615,1.585646797554792,0.6076187382530089,19.8670501171545,0.5865097073583484,3.4693583797326,1.821652774123014,0.8554227227257667,0.5687190274833346,0.4655703620888821,0.8303884237372594
SD6g4,50.0,6.539202043837897,5.263332563758739,40.50775718281172,10.354420562825208,3.808418963648731,0.713423604983251,0.7611140227357636,0.6740589255053823,0.1085821908060842,0.6269465298824315,0.7045055180274877,0.4550358860335158,0.0545115366601333,1.5802070529073546,0.0427264302957793,1.6038861573256389,0.6071974783773263,19.822105780170403,0.5783726050848886,3.798114255694847,1.465218308063892,0.8692905443362109,0.5575566656302908,0.4562808833766608,0.81901551250213
SD8g4,50.0,6.539547612337716,5.346866154499896,40.60148104095085,10.314346550505888,3.827996600570542,0.7130824949316774,0.7601736721443636,0.6721232426235784,0.1326026200498331,0.6288903611028418,0.7048774582288844,0.4743959090947246,0.0623640009234495,1.6754724419690776,0.0458369589067838,1.5952754658040904,0.6079713068052541,19.84395529071816,0.5848350147235131,3.592180837699183,1.7546853168007135,0.8592467626523639,0.5669182272109908,0.4633094436813662,0.830504991199553
D4,50.0,6.537829567057659,5.052884582901466,40.98929710064094,10.517141870471066,3.8576292520245015,0.7123243033942548,0.7590506240524489,0.6642790742620552,0.1082387405398799,0.6285429433979273,0.7025327543652939,0.4617481138321346,0.0562716875936134,1.5965895571634487,0.0644089401429864,1.613431051268895,0.6068203258361924,19.833229645117854,0.5845296637174031,3.383014775419913,1.6698698074815528,0.8562560774850101,0.5683925293034994,0.4476430486332169,0.8389323934474997
D5,50.0,6.529002540657863,5.173940536941975,40.42454371047288,10.310210893178894,3.818787267763528,0.7138779272117671,0.7614512984915183,0.6690433547087329,0.108594055797781,0.6261983361291087,0.7033237206423196,0.4373329776715737,0.0528510988278029,1.5281740046228434,0.050033072882714,1.5854969640928454,0.6047360011962872,19.93030524668433,0.5770626444825981,3.6433270889968377,1.5306134479451368,0.866448960146337,0.561306894277197,0.4352276573483569,0.8200112845587406
D3,50.0,6.525493814111087,5.343745136079052,40.57603645313902,10.276613800198096,3.781356907834113,0.7145289047572948,0.7622963723124405,0.6744816485594872,0.1271099766760937,0.6268969099391049,0.7045502182121045,0.4361976066464164,0.0552399335190793,1.554935985526931,0.0399396626342036,1.6330537324492551,0.6074905523424868,19.828508838267133,0.576898331368344,3.886769696976456,1.4569754391025975,0.8708168519776943,0.5582409575368952,0.4354368714853338,0.826206588026125
INN3,50.0,6.447800587395829,5.113318151934863,40.12011865436746,10.13750847871316,3.550664870418708,0.7247958761903791,0.761612431201618,0.6373654983972391,0.1019735578744228,0.6217695759308257,0.680218985364997,0.2234339902685292,0.0307170039327158,1.0350688986295042,0.0221082630969474,1.456552654776725,0.5634726246750872,20.461253868943505,0.5316876038220909,4.320998200353549,0.7923199515813134,0.9277354270548857,0.5218563253258727,0.1636753921526938,0.5565671909917248
INN5,50.0,6.461630799334483,4.810595701163303,39.82069339965977,10.13682724478452,3.627350522023241,0.725169529892784,0.7657435093976424,0.6546225888494055,0.0905359368497316,0.6301608967189828,0.6972529425169526,0.3325996033326236,0.0357030669859797,1.167305147446254,0.0253001075092905,1.5281501101433148,0.5891699830832176,20.58086490811054,0.5606521029915472,3.6558171476354153,1.1547785535278887,0.890148290125802,0.5601907696597662,0.3229720545032152,0.7218452258639892
INN4i,50.0,6.410189920175558,4.570958358705704,38.95564072444655,10.004363785819251,3.5206122931846187,0.7272731930189178,0.7693728224393197,0.6372605468667917,0.0856543264697009,0.6345344066729545,0.70154001515282,0.2745255514388717,0.0327961517484988,1.07116583463257,0.0262663263384606,1.454667123381906,0.5763324234554069,21.01473237846496,0.5503092604869515,3.5912765454587907,0.9796818132469136,0.9036016613312948,0.5509447247065404,0.2098940444864552,0.6418089293559681
abDeep,50.0,6.429548740783223,4.899985117879735,39.81868857527644,10.087344486555825,3.5673754094344696,0.7239591983817167,0.7620286181482322,0.6175056014044241,0.0958408332728013,0.6186872194877038,0.6787485776369667,0.197936302688548,0.0270970456574407,0.955897700610796,0.0311781920756048,1.4748572343528084,0.5653589566538082,20.85520894018542,0.5245933920610236,4.225246142582795,0.6747389752969394,0.9371791435562526,0.5107392532071808,0.1948774031046846,0.5166057688141756
abOrig,50.0,5.781958438361015,2.290151479582926,21.784855976329485,5.695141982559615,2.3151376539811763,0.7331975776934011,0.7945416198025805,0.3186389734921578,0.0459437365491737,0.720598240006414,0.7890346904586459,0.2847879582636254,0.0369629339895074,0.8923485776074912,0.0088397914210298,1.2273287151619972,0.6691858844607053,36.66532563109868,0.8139856551858154,1.591443319035469,0.6987081605474565,0.7946556423217799,0.6717395130650224,0.4565822904420071,1.1164634810903502
abDirect,50.0,5.508873585534535,3.5517523652228067,22.8247728423682,5.9841137546216405,2.1943435873513617,0.5596170647718831,0.7511671189028862,0.3770935819492035,0.0610586802396664,0.4880534934680121,0.7212436053754105,0.1751392102183015,0.0293875560209562,0.9453324707289318,0.0038275045920851,0.9197630787276772,0.5930028387566132,18.101112759496235,0.5654991387403127,2.745275318153052,0.806477047069754,0.7016584010632896,0.4175757284804767,0.2803791674999034,0.6718462518812024
abNoMoE,50.0,6.461037612433016,5.464218688755353,40.71183971076165,10.168546958291191,3.552925417116244,0.7214239457413326,0.7575906008643575,0.6282840014343708,0.1354302841845157,0.6114089486792474,0.6694393570373548,0.170750387870273,0.0265694496367773,0.9412192935662824,0.0221828706513485,1.4397738577737482,0.5562673430628395,20.329619551761063,0.5078770413893094,4.797948404066884,0.6662702846884696,0.9428603966239372,0.499987494858728,0.1606952156817891,0.4678422469421706
abD3,50.0,6.409791502365341,5.232348365339269,40.053099421377134,9.99324383506976,3.467841600439803,0.7220942869031028,0.7574284890853628,0.6091190983303152,0.1157542153699202,0.6083001968695232,0.6654871297136331,0.1350139359231963,0.0209012766003935,0.8041876084928055,0.0190685142952246,1.3137197696872414,0.5455887340084531,20.564050093155,0.4938117569574621,4.72024484463855,0.5121035207007192,0.9621452543887956,0.4820433194174101,0.095146159727506,0.3859183061909077
abNoTC,50.0,6.404549856545599,5.999600240843997,40.68334815516972,10.038922931562052,3.4207776292839327,0.7147052344689528,0.7500673743264609,0.6120524501658153,0.1908045794538783,0.5921735155057454,0.6523751617365144,0.0903904196061182,0.017981019899024,0.7728069696795058,0.0100911525681235,1.172217443238126,0.5323588747633022,19.88353274511278,0.4568188149695358,5.564119529666081,0.4354807111779172,0.9846256151311124,0.4447848538067932,0.0797425833188918,0.2885192162383093
abWs1,50.0,6.187618446163913,2.756053014322569,30.52001679470888,9.419803989969946,4.073212274516148,0.7000440941067798,0.7725444947128369,0.4798929345571979,0.0482101810133603,0.6603817171690741,0.7504164533242281,0.3772874454379898,0.0338445591475978,1.0180427636446538,0.0956242016882903,1.3570387371155528,0.6246422262751663,26.733591859548746,0.6818779564064689,1.5886425788155225,1.1674104355070476,0.7658470743357971,0.6342411138777625,0.5269816239000216,1.0401770248013116
hpNr8,50.0,6.402044047759048,6.368228397214423,40.91911935992528,10.08342235333276,3.415194922254096,0.7122322182323931,0.7480205716432491,0.6162386153770805,0.329328491542914,0.5846328720681029,0.6483441077055042,0.0830163064531214,0.0168619180417007,0.7577734097978815,0.003021342562124,1.085266045748516,0.5291600404427758,19.66671557122657,0.4356938491026735,5.955445360755082,0.4127830364593414,0.9929988962925488,0.4314655401722373,0.0788171514628399,0.2682957232633699
abNoMoE_direct,50.0,5.639548845822796,3.942311591187748,26.89726070454105,6.6280045361083,2.3278036709002343,0.6009462137288122,0.7570830767941434,0.4613966225713617,0.0664212621926592,0.5222084458736642,0.7123643817863354,0.1093233622626774,0.0264102429566192,0.9387552626417408,0.0056137962280725,0.9604252680998931,0.5698785125275897,19.646515351609875,0.5539635098039564,3.2450134144958698,0.6972981766918775,0.7638071424148323,0.4380852850427918,0.1999791300699578,0.5180308331740325
hpNr16,50.0,6.436608227946916,4.463541510884443,39.48849439301114,10.03755491779952,3.549364161477804,0.7261267963828221,0.7625509031920005,0.6196726587672079,0.0859272409371222,0.6270456000142627,0.6829161766707911,0.233480026133229,0.0312692236727167,1.025660501778578,0.0357503284214928,1.4067707068302542,0.5652915655290905,20.85268910997619,0.5434294965530629,3.7044079731347055,0.759133537749739,0.9251960213480764,0.5270575714175676,0.1563049545223463,0.5676649000148395
abDirect_orig,50.0,4.781725202540101,3.304500696373001,17.164154782783378,4.17986998988172,1.493652878732686,0.5968100492437324,0.7376225157936435,0.1285248110004692,0.0490190780175382,0.5625135674059265,0.72206938997796,0.0599027289221184,0.0205940769368081,0.7694478951215002,0.0023442575814117,0.6392845229883747,0.5430733299678535,24.120854378883383,0.6806066597194473,2.819474242588388,0.4850264537846134,0.6937119431134003,0.4999081553740642,0.1121140754790808,0.4048436394776352
hpNs0,50.0,6.471114211908657,4.827177205368688,39.987297275434045,10.14423452871564,3.622340399866511,0.7213456782378219,0.7590274667223285,0.6292142934217805,0.0960092773700202,0.6178729290111264,0.6769720511534781,0.2184872662159562,0.0295002981411888,0.9923885125342212,0.0370497811597703,1.415490860909552,0.5639756119629336,20.487156625165586,0.5275102429851559,4.091504511355304,0.7356726940133846,0.9260628290188886,0.5166285274567551,0.1697569335967327,0.5609859421122159
hpK1,50.0,6.451959701338442,4.344534202210888,39.470604920300325,10.132665881724812,3.642292209163908,0.726715311687296,0.7688468184099644,0.6359722849917706,0.0780793639631539,0.6470556322122522,0.7137937943922856,0.4042544132136343,0.0409651380166311,1.2920939366419628,0.0459443939062686,1.5761110736232091,0.6022644829400712,20.88447540206572,0.5924608906327563,3.186066053170334,1.1584681490405535,0.8779872227105724,0.5754434006640193,0.3845522275093341,0.8094400847324112
abWs1_orig,50.0,5.522413102407959,2.13766396028703,17.77392901780607,4.836952747584106,2.1027399976640115,0.7269731092160608,0.7960034067393618,0.2787229846161327,0.0471180659551284,0.7200714799993877,0.7880942935514337,0.1819037493502687,0.0390630321362188,0.9618862465623024,0.0048160318825752,1.2516919690651955,0.7050980665625388,27.815467447105103,0.8486142950038628,1.0912637852862626,1.0464001750007674,0.673871160563877,0.7800750578682449,0.7436504443924526,1.7143905621664908
hpNr4,50.0,6.424891004244012,4.382475050595626,40.492237206451065,10.254374869879785,3.679128293684625,0.7241323440186095,0.758566484111511,0.6349651531410039,0.09268570030131,0.6235760006987762,0.6763457327003164,0.2806107843751357,0.0334810258523137,1.0438458684046417,0.0422164236251473,1.3596251788477909,0.5642234628876769,20.517052078556944,0.5520228302259883,3.3608600924959893,1.021614958099636,0.8989434487549185,0.5493212392823004,0.1474199165538231,0.5621306114413872
hpD2,50.0,6.4182778867296015,5.595129689596911,40.06831229619272,10.011431088543995,3.4487149753366526,0.7200639206330152,0.758004431784702,0.6194627959705605,0.1314443087372214,0.6074268033537475,0.669108067737329,0.1301605080988792,0.0227816052879119,0.8763375774211862,0.0205988167425746,1.376581551111424,0.5502042600363187,20.585382410071404,0.4857125435120197,5.024623951349234,0.5705057382476759,0.9640878392511136,0.4760400020149166,0.1365690999695627,0.4178718777513206
hpOc64,50.0,6.390673544761577,5.046957325913215,40.03026365678947,10.038732581593282,3.494509337885753,0.7235097899186127,0.7572883446921675,0.6151224143365861,0.1033313896691725,0.6166665693225577,0.6685723055722399,0.1754219820644567,0.0268451601874277,0.9385367635888158,0.0274667499776897,1.220747593618433,0.5422083844051752,20.386880320290665,0.5214192918278099,4.40131718891124,0.6456401370019759,0.9450861033913588,0.5019334764458666,0.0690061698104738,0.3729357185069399
hpWs4,50.0,6.467855225450054,4.799759015515001,40.52450863991047,10.220967413082668,3.64171675561242,0.7212616976674431,0.7564624209051299,0.6372637029052047,0.0997413767205517,0.6184459287486108,0.6714904533794891,0.2507800528349481,0.0336726517398209,1.0630647818035446,0.0427836833700181,1.2724055854424694,0.553580081064327,20.18140008572755,0.5335110903774969,3.9009214071339087,0.8988376083810917,0.9144302044880864,0.5280931908467995,0.1114442079645856,0.505127783272971
hpAux001,50.0,6.464284098181151,5.237548997738489,40.414797847141614,10.12315544210984,3.567378777767015,0.7228325370642166,0.75932107632229,0.6285512927929878,0.1275482413139322,0.6167357731101281,0.6748361739201825,0.2027712112612664,0.0274679478214943,0.9494497237234628,0.0257346853185599,1.4494593944539802,0.5604331311555651,20.387323574811884,0.5216633895729137,4.560215022157993,0.6773339755804949,0.9352035746347958,0.5104614994936374,0.1587838123933694,0.5174364105711203
hpNs2,50.0,6.430106782399762,5.599007754561368,40.86750321440825,10.064990715828229,3.454583800574708,0.7172694684459162,0.7547733636429919,0.6129981118294636,0.1768465470537642,0.6011112237854715,0.6632263871047919,0.1131511655257115,0.0215871006745422,0.8295748535177294,0.0137040012731705,1.432057738572637,0.55076035067599,20.21487896842976,0.4739643126153943,5.111094380416864,0.4879133741445046,0.9724248891196442,0.462114047772188,0.1662667438432382,0.4057313525360561
hpOc128,50.0,6.4495793353200375,4.296112151276012,37.87839622241138,9.800639726663915,3.5381839386951857,0.7233609904439428,0.7645744299105205,0.6297242814301367,0.0808863227484358,0.6301103646726937,0.6963313478741158,0.2911836775884347,0.0340234048132585,1.1001296808528285,0.0290966979766954,1.37459989366643,0.57570265509801,21.28640207356321,0.5579329008648183,3.3880513703916444,0.9080607808843668,0.9026695887359129,0.5440523921519724,0.2001900914384354,0.6547253643076222
hpWs16,50.0,6.455214984344389,5.223924105210526,39.5439673483039,10.103865179568936,3.653512580174348,0.721592426516808,0.7639951728986383,0.6470368281211526,0.1614110328258345,0.6183538625553946,0.693076002252676,0.3047659694851363,0.030935893559707,1.036459914080035,0.0203133337128006,1.4841482770722458,0.5901944135883597,21.064782355631177,0.5438275299878997,4.214604197412021,1.0093199077985051,0.8996723820292886,0.5435124710043273,0.3261478810997241,0.6959332811853006
hpD5,50.0,6.290667452294677,3.4401528332958287,34.11497876227147,9.293110745680291,3.3714290829976563,0.7322151239317956,0.7797080847857772,0.587605922606266,0.060991352112403,0.671977643997345,0.7416678125396186,0.3944013861693408,0.0379337779228034,1.1415612163868432,0.0339249402763159,1.4830851204844373,0.6222701664726258,24.23438019055396,0.6400118568929198,2.5358781428892616,0.9042746904065668,0.8722405721004902,0.5921896757631009,0.4367072152302843,0.9246180238883808
hpAux1,50.0,6.433211527475273,3.860956617962556,39.71800073244566,10.1881360155626,3.680575767801897,0.7222691505383771,0.7602858333247934,0.6171787281656183,0.0767955249338167,0.6310696920927867,0.6902224810932824,0.2790256769497407,0.0341053137951631,1.03524124461621,0.0555092402888372,1.41080929352464,0.5725175337438729,20.79259514622911,0.5619013112959034,2.960449126882084,0.9005074910804725,0.8971762104420283,0.5473620906347261,0.1719207553187047,0.6461856338116481
hpK4,50.0,6.4244922417556,4.356699154804259,40.38123374083112,10.157852317851772,3.5864212657830365,0.7281937810085478,0.7627086909103004,0.6247455726578038,0.0864089453388184,0.6284818924060913,0.6828744796222829,0.2358074663180528,0.0303020534315201,0.9756731973465824,0.035028542399276,1.4839670842998496,0.5733624235853632,20.65327427558967,0.5446221613538202,3.5860137798056453,0.7706853749986144,0.9220858315888312,0.5343017304282646,0.2315690666838113,0.5981617943322157
EMMA,50.0,6.620725476278244,4.172794459011417,43.047976422654486,10.992589739483394,4.117878644003724,0.7161907296094645,0.759125230739332,0.6345673987040905,0.0731871789671926,0.6298568305794103,0.6927955564037501,0.388361378516374,0.0359065508450277,1.1265495493166915,0.1280111476871033,1.653359811428058,0.6032756454490049,19.928814277868515,0.5744425865305118,3.2509907499553337,0.9218037090560836,0.8851838697104458,0.5471975895084836,0.4170354136430414,0.7534087602643287
GIFNet,50.0,5.813024956237112,1.9385436781859238,31.672388726677106,12.127378499073393,3.525971992038098,0.718075091379466,0.7928794910792877,0.4102777747154298,0.03574964187195819,0.7035050292048617,0.7850447646167916,0.34494462322723946,0.03211675356644049,0.792363325164726,0.12753187725782977,1.4114814172438732,0.6356270875427792,26.34076269673622,0.8041153430098045,1.3287764192810585,0.6097672589048656,0.7871657149357696,0.6489844678231623,0.3881950296775534,1.0611437240615744
