method,n,EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,FuncCorr,FuncSal
Tr15,30.0,6.573420652204032,4.939753684825416,25.398329241278905,9.082540159294703,4.405318102380008,0.5387481040948428,0.6157848685237057,0.6725268198167834,0.1164012858160849,0.1584011092610781,0.3667570405642125,0.1268946757481578,0.0110278043528635,0.3881920117994869,0.0715744804190566,1.1766809344370663,0.4607164438580257,14.598419830374825,0.0895518790744052,0.2037357297892032,4.736017955036211,0.0882906467277881,0.9892055614618972,0.0954918488853002,-0.2107144080794776
Big96d,30.0,6.537947963890986,5.4606163351259775,25.230045715804376,8.94552041516214,4.341663969045049,0.5386178327188681,0.6106467260293971,0.6786825367597094,0.1473025222693203,0.1513711468281868,0.3502425334219158,0.1191928327849382,0.0109411277092267,0.4094923621920371,0.057314533767406,0.9751792366544516,0.4525668785608539,14.313010015657152,0.0844469702041736,0.2142409570516174,5.246375378074359,0.0837496629270178,0.9934860025107184,0.0679279222483175,-0.2622516138534835
Big96,30.0,6.535762320853266,5.635333634772499,25.322667772101138,9.113190837270354,4.388740535498322,0.5374587487053333,0.6119166354018986,0.6826959003028443,0.165249966610999,0.1515755189964803,0.3563453249792382,0.1381347257499974,0.011320432040257,0.427875192778069,0.0646221907298068,1.0057384791651065,0.4566381425492924,14.134514533323244,0.0848829334344662,0.2240031607219205,5.411330474050577,0.0838978634513311,0.9910196339593356,0.1055008269219424,-0.2357580311343179
Sir2,30.0,6.584346854133967,3.798330106552162,25.241674359188828,9.452831067114143,4.6164001653836335,0.5242544221467559,0.6060948962598283,0.5441571500280609,0.0752117017846585,0.1445815297043133,0.3401048479050523,0.1096708668170551,0.0104146993396309,0.371142055593694,0.1453279706487532,0.927141279764854,0.4482341076455719,14.437631662164442,0.0827614432531123,0.1970526486097211,3.6012774579424405,0.0798400757642553,0.9686687685292564,0.0596017623913148,-0.2737791514423545
Sir1,30.0,6.549583429989836,5.335309061807305,25.350317894159648,8.95888546632182,4.345448262539292,0.5379723450778208,0.6153355315000855,0.680151947487156,0.1321666910962418,0.1463490385941905,0.3626582248506655,0.1140476329696147,0.0107416651548316,0.4032331862564766,0.0689207874563736,1.2789751148695538,0.4584913197464761,14.276925881118013,0.0811450545568747,0.211118920957506,5.1241901408498,0.0806762340889075,0.9952684560667336,0.0543649782022639,-0.2284091293467713
Sir4,30.0,6.553162547557038,5.371582769110655,25.41527838216464,8.966224223169608,4.3472704422050406,0.5370203179579546,0.6057057005940444,0.6788333215586627,0.1381208328924971,0.1434418333139314,0.3341140608237242,0.1104160432359529,0.0107807242378205,0.4115870473228135,0.0694624024375016,0.8629283559211859,0.4479012616977634,14.156517505812223,0.0794013355988174,0.2155381500614481,5.156044619049209,0.0789229586742848,0.9951176772416246,0.0425374335934959,-0.2883383206548645
W96det,30.0,6.549265110016069,5.394176677841321,25.3120519799326,9.064981237766991,4.391517204271632,0.5384215221192583,0.6121788773605992,0.6768989138105754,0.1302983247689356,0.1539524880726335,0.3555579276707184,0.1296745803834835,0.0110970035522679,0.4062483413593289,0.0677550704095155,1.0461686085921866,0.456418628749721,14.27721962545348,0.0863606961866484,0.2126232033385699,5.181553474502752,0.0853954282410098,0.9914476159975066,0.0933539578140105,-0.2385094627368813
W96L,30.0,6.549293827954513,5.445070303109892,25.28330100433044,8.955821035586412,4.341634482751636,0.5381154918400068,0.6113342032718542,0.6804361383368885,0.1348628247446304,0.14851413087546,0.3519272686231167,0.119628702179998,0.0109241418631162,0.4034787855071623,0.0603898940036387,1.0150427506987656,0.4537430554504955,14.17636282430814,0.0826373225515293,0.2110071235633134,5.234063179546578,0.0820208192607973,0.9942101644192164,0.0691513197283263,-0.2532794016188595
66043,,,,,,,,,,,,,,,,,,,,,,,,,,
IRssgr,30.0,6.530004555299998,5.753647409849181,25.30741051404998,9.03834783345989,4.3576805535069205,0.5370459545133002,0.6115403573568731,0.6829934338175845,0.1755965947894466,0.1474595051023801,0.354462253154812,0.1273566265541844,0.0110129778101136,0.4206188926807778,0.0631132244503116,1.015964814658907,0.4555172955757992,14.1296898974036,0.0820760044077127,0.2197974540420944,5.533849955807088,0.0813443217223453,0.9927475873042548,0.0837655975528787,-0.2407689054492665
IRdet,30.0,6.590062822410707,4.6831739656497895,25.671859496541327,9.42672693346456,4.540711762735502,0.5289828216715888,0.609402396538851,0.6614594039049855,0.0966801480768861,0.1481885051190551,0.3574171223231441,0.1359028228932215,0.0109466092971653,0.3917525711830246,0.094143874995749,1.0540047664634562,0.4598768254189003,13.925411885583316,0.0841724279747994,0.2062729207848499,4.47690104486494,0.0819406805423561,0.9760249628008216,0.1034351692186394,-0.2010508834331177
IRintg,30.0,6.599430352972496,5.06825725096117,26.023610408787604,9.520755837344897,4.567931233819327,0.536073515755416,0.6058286604555475,0.672487912067078,0.1100969001033875,0.1623248041463745,0.3461789136170949,0.1712830777114915,0.0118061461793082,0.4367471456311124,0.1022830373523983,0.9464868306760468,0.4549903123439369,14.26020215898881,0.0929378743559575,0.2302189489801329,4.838038301981036,0.0907722537608023,0.9813747777500296,0.1384485432669837,-0.2340844162641671
IF4g4,30.0,6.532107343507737,5.678852021781145,25.29139762259109,9.181008459424818,4.396915807788833,0.5372932026936553,0.6122945649167025,0.6837737611743503,0.1674621583147523,0.1530074218002859,0.3587087340623747,0.1489316035054898,0.0113902045617674,0.4328172192695339,0.0653703391413107,1.0258029118079632,0.458308237281236,14.13016623925448,0.0858434787804558,0.2266363479583021,5.452215673822843,0.0847444670063893,0.9898419383809212,0.1184750915135099,-0.2230290621978095
IF3g4,30.0,6.579028307695152,5.221206696980259,25.78205138663872,9.441866281424598,4.518891464588527,0.5365761786732597,0.6071958082978673,0.6751747791240639,0.1236354205636499,0.158652433396863,0.3479735643691378,0.1640564137233022,0.0116523736189067,0.4385884991697745,0.0940565188782735,0.935686938782506,0.4546231546629622,14.187603786489635,0.0901576646183813,0.2307690915959298,4.990437605384329,0.0883997037625591,0.98475265358396,0.1324978067998102,-0.239944698916377
IF5g4,30.0,6.534574989574263,5.653253633398227,25.317106477023067,9.1876645126359,4.401936506022986,0.5372904598367078,0.6122245350993378,0.683564444698001,0.1661817750971617,0.1526062137209441,0.3584244290567617,0.1466721518726467,0.0113301961698995,0.4312977878808174,0.0688700329397472,1.03282783515296,0.4583660362708888,14.132697410572634,0.0855176636009147,0.2258909562641165,5.42736267713411,0.084466186710216,0.9901147329631996,0.116523020892825,-0.2225482647540074
IF4g45,30.0,6.53089678939943,5.7086556746971135,25.29248941495477,9.110116621563796,4.378455727315798,0.5372556242113189,0.6122938940852637,0.6835054187311236,0.1698982096837318,0.150862768020399,0.3579186783150947,0.1409237400700002,0.0112520447639339,0.4266133557438906,0.0639600008588034,1.0376970192674282,0.4578486045983672,14.13024834351935,0.0843367890157272,0.2231741261399407,5.485481548557172,0.0834058610792978,0.9911053873433396,0.1070209471546892,-0.227015074273952
SD8s3,30.0,6.54875306167151,5.414573832494932,25.4232679181042,9.31151748403705,4.453185888386934,0.5365053878748675,0.6104536427977244,0.6792251243235002,0.1475958182111153,0.1564348868105426,0.3554180955744923,0.1574438055086525,0.011538544254904,0.4391517892730162,0.0786596852305469,0.989511992584876,0.4570083959065553,14.15204551858452,0.088496339431098,0.2306907385083911,5.183883093986539,0.086954541497087,0.9860562342526475,0.1279861263452264,-0.2272672812439411
SD10,30.0,6.52934783310808,5.755704388981195,25.290622232138748,9.084264288206075,4.368113006302635,0.5370776368731687,0.6120975378430814,0.6838531125099832,0.1750262413503696,0.1490078510210809,0.3569326304956277,0.1343178932846192,0.011128975692883,0.4241298688444415,0.062743274860818,1.0270348700987375,0.4570478283944782,14.128417207106423,0.083117834852148,0.2217263735753226,5.533978015405873,0.0822800754393971,0.9918751983069398,0.0982855961177291,-0.2312983368262419
SD6g4,30.0,6.5370545830401365,5.5846998745011565,25.33903711282652,9.289239460304705,4.43296201950302,0.5373641467036243,0.6115661345565875,0.6827803750383412,0.1633691913828752,0.1560515061820171,0.3574176678655507,0.1583177942856564,0.0115720960641327,0.4429854187821233,0.0705856092466161,1.0037378488423048,0.4579700193820767,14.134109039816998,0.088022212748778,0.2324522376855555,5.3522476368156005,0.0866701344636935,0.9880581589435552,0.1267232966863654,-0.2238151252811856
SD8g4,30.0,6.529705820583625,5.740641321618408,25.28916438787537,9.089916977954948,4.371043981945207,0.5371483978190924,0.612177024439389,0.6837383904584808,0.1757653091916593,0.1495648553760578,0.3572452254870216,0.1355991903327565,0.011162926203025,0.4242439548716216,0.0629140733273773,1.031894857943353,0.4572567505800779,14.129197755476373,0.0835069899613268,0.2218081465126518,5.518833175105756,0.0826342697169112,0.9916625259212736,0.1006464209206908,-0.2300581633843362
D4,30.0,6.618452491797587,4.382249412090323,26.153467439223487,9.609661190637114,4.594158146359797,0.5290900242552573,0.6054659498517861,0.6501373754463644,0.0880898791552411,0.1452707758638003,0.3477968299624467,0.1300720661401084,0.0108550374614223,0.3932469093730271,0.1075717883149126,0.9995712856809648,0.456410818600838,13.85168737057688,0.0820824542146275,0.2078651329408697,4.174384279149454,0.0801289134363312,0.9780511350741836,0.0789718521089358,-0.2196985455631052
D5,30.0,6.604207260870485,4.673751583418689,25.978465294578022,9.422179517924326,4.5230110591558,0.5310764684950116,0.6085460792581128,0.6595993947718732,0.0952747711680013,0.1449096542862719,0.352576007010608,0.1303012315205482,0.0109317420390729,0.3958176580702879,0.0999342170904736,1.03547776759316,0.4583303714935379,13.912184681872866,0.0813976056101706,0.2085767701576086,4.465174813261081,0.0798524806355701,0.9823004563544532,0.0830910925918064,-0.2146454437605571
D3,30.0,6.579475493527756,5.010125534611519,25.65649746077992,9.317340189481722,4.485727687327624,0.5320979057426115,0.6106986387437424,0.6698036964561389,0.1103306322930908,0.1474143635413295,0.3569346491183439,0.1341074862270078,0.0110225644802231,0.4028699568426674,0.0925041251106459,1.0418850379979745,0.4586941446051646,14.006455571633678,0.0829913780222179,0.2116237155975263,4.7985018190139925,0.0813785946713174,0.9828172168139054,0.1002213087034894,-0.214531825132358
INN3,30.0,6.562390952559282,5.193696517964876,25.33172536661529,8.993414636350032,4.356518787314784,0.5377118934893705,0.6090156808865561,0.6761099734438442,0.1210343103975721,0.1502401476620302,0.3461913398419917,0.1195864162813116,0.0109232621774571,0.4149947423608366,0.0640299554145128,0.869874161475922,0.4492702021721013,14.18966650267091,0.0839475139904586,0.2177709453958232,4.975925572569054,0.0831226326128147,0.992301154365926,0.0693533074263828,-0.2753548134110611
INN5,30.0,6.53613428207738,5.520422887052254,25.28973189949157,8.981065539519575,4.351163019969543,0.5376500830590228,0.6090671483661018,0.6807009115974142,0.1614973988020192,0.1490363842847135,0.3468634298924224,0.1236345321463503,0.0110359077160265,0.422258392692751,0.0591153684892055,0.8616568049246875,0.4503391162740185,14.136181685361503,0.0830110616296313,0.2210999732992634,5.299322913752991,0.0822876042832806,0.9930125618347652,0.070078166592099,-0.2747985915080078
INN4i,30.0,6.538659028416995,5.491098452110455,25.29772660439264,9.091668905901994,4.389607846157222,0.536492419857753,0.6096356331810698,0.6790990812540045,0.1493379862767604,0.1495433225676942,0.3499497232678735,0.1291697980493235,0.0110751101979293,0.4236896278907442,0.0680027798271596,0.905636296368371,0.4518009819806042,14.128955519661895,0.0836816388884255,0.2219521681437165,5.2691462839667365,0.0826540272994517,0.990330812416054,0.0838095193471602,-0.264038193615063
abNoMoE,30.0,6.544389726322792,4.840500456423387,24.99942343119694,8.986843684605914,4.361712740125798,0.5367994765576397,0.6054545687381715,0.6716979098505831,0.1180597660361566,0.1573922503443042,0.3455374557101054,0.1410761885640051,0.0114319922603806,0.4258218700687495,0.0529111542554245,0.7970732067830859,0.4467576905975668,14.273290580939817,0.0888923266593699,0.2246187599566792,4.615881696466706,0.0874599241849395,0.98613902893034,0.1088217300894584,-0.2848416414961999
abDirect,30.0,5.871157028967489,3.908357642859352,15.90189075546914,6.065406068644907,2.9119316543121774,0.5151437027856827,0.6502362142871803,0.5057131247960056,0.0760841253614253,0.199697483594788,0.5341322082958028,0.1241555523467104,0.0112215885124902,0.3332711911879657,0.0070083552387388,0.9404407634459456,0.4824473316985614,18.765292055595364,0.1258787022083504,0.175888044795247,3.732469598064105,0.1151073108583505,0.9151800947130148,0.1624134947119916,-0.0602863535545672
abD3,30.0,6.54231158678696,5.628156848392906,25.322446700944635,8.932432554820847,4.332053705835578,0.537547758271419,0.6105750752334677,0.6816202125710533,0.1479700106247306,0.1445730919267179,0.3487658806111168,0.1125932352396315,0.0108114138451039,0.4081030721873434,0.0615016216286013,1.0370089921714,0.4525497898870338,14.14610269117362,0.0800419537638448,0.213149398475685,5.415007449917221,0.0795944344207287,0.9955010821221092,0.0510088209126915,-0.2624984734200929
1375676,,,,,,,,,,,,,,,,,,,,,,,,,,
abNoTC,30.0,6.539239930187163,5.436396986389503,25.29856629944392,8.93579861264388,4.338108266783251,0.5379284302839662,0.6069518715260492,0.6789405665016996,0.1564296254892148,0.1481424199004758,0.3397417898923285,0.1147233977283664,0.0109394554935653,0.4163515740243111,0.0589813619549739,0.8209260130555408,0.4473951472320086,14.151117339767463,0.0825014933300782,0.2180371846673567,5.218359801722146,0.0818596375684843,0.993997222999448,0.0497270051335546,-0.2917941683535075
abWs1,30.0,6.557625757005043,4.146913509206272,24.770317301946186,8.928126394978545,4.400376292242925,0.5345907486106877,0.6169600030536007,0.6464056847610546,0.0922250760614713,0.1570207788409935,0.3751431345733804,0.1224377621264005,0.0108104373629807,0.3627525257508125,0.0652502225127299,1.197619430711398,0.464898077111715,14.803947333038389,0.0891190434625015,0.191387846122235,3.955525663084037,0.0873486811768849,0.98183281604449,0.0932747197902994,-0.1865888976015627
hpNr8,30.0,6.561164258869519,4.927225079426868,25.14621910066296,8.962382170728084,4.370948426407116,0.5355748457236741,0.6063578716756537,0.6682882645501876,0.1127783795556904,0.1533093081502365,0.3460635948947134,0.1287696396560574,0.0111264575473713,0.3939877498232949,0.0620775627470316,0.9190347510901488,0.4505314936140301,14.283298803238578,0.0863381773246678,0.2068728501956477,4.72035222923122,0.0849809979025314,0.9861686935448164,0.0843548793585119,-0.2675503523430775
abNoMoE_direct,30.0,5.261355904522848,2.9835665438163783,10.472238070959731,4.232688383088433,2.029807088136308,0.4754725095038958,0.6566526192676853,0.1586688954442514,0.0635146928493093,0.2473960600026643,0.6308310058049027,0.1048873259180893,0.0128467534598246,0.3491540350481006,0.0049109626446633,0.9038485625259012,0.5660767333634633,24.14573360921256,0.1883907515401387,0.1906086306920312,2.792957913124347,0.1510015083716724,0.7999435106361191,0.4390092541334515,0.5437223844691458
hpNr16,30.0,6.531670652911575,5.77456723154311,25.353796303348823,8.939644760741263,4.331184243902242,0.5375927492761915,0.6102850856157657,0.6836864588650753,0.1742407923077716,0.1438111399324172,0.3475457081587464,0.1111179798742341,0.0108153514904713,0.4155439384386895,0.0610527215979494,1.0109609313601584,0.4517833134092144,14.130864929533724,0.0795586314226464,0.2169602884295386,5.557606943113572,0.0791531843150207,0.9960323142373622,0.0467872301916178,-0.2662499884903795
abWs1_orig,30.0,6.291923926582316,3.0185458462562806,20.48174556552078,8.115005991398935,4.031481245875306,0.5312987206839732,0.6714203498227796,0.5681189243341919,0.0686453561227837,0.2836231422607395,0.5582177289800693,0.2479226469659746,0.0167547824479339,0.3884715568764861,0.0174074714223876,1.4352070654115072,0.5424346557640031,22.31217750103522,0.2080124142504509,0.212466309667245,2.806079536589036,0.1791125317761608,0.8834849095917856,0.4278376212159208,0.3926588426898981
hpK1,30.0,6.5583917588024185,5.215261998469845,25.37105663579717,8.94136183606005,4.339494660604191,0.5382112067422039,0.6081971967928786,0.6781086482214401,0.134739390678781,0.150488575350129,0.3448251309928915,0.1213557512215131,0.0109975251996584,0.4158280729543717,0.0585651724075592,0.8466069679857942,0.4495245164220086,14.189775002890192,0.0838703577422248,0.2181929292244982,4.997069069245346,0.0831760764646854,0.9932463370197222,0.0732031592592535,-0.2765126003063404
hpNr4,30.0,6.536070640637687,5.649656673006124,25.333638304449167,8.955498424465215,4.340857393765868,0.5377409358776402,0.6108587412373596,0.6815094677876711,0.1612679871321826,0.1465717407520921,0.3504201588006253,0.1170173590489702,0.010923134892199,0.4125421274845757,0.0621186042998583,1.019177189348912,0.4533092243304398,14.137545446172895,0.0813466619992351,0.215561366386307,5.434095306619818,0.0808051780160732,0.9946766937392072,0.0621441898743488,-0.2580139165592692
hpD2,30.0,6.555705379828111,5.348270125517685,25.39249035806946,9.029752435253863,4.372158832722364,0.5382133842626851,0.6100565315712765,0.6771375779677852,0.1311254920290267,0.1534326767402445,0.3503745626497776,0.132483676049915,0.0111745981273437,0.4095283009251595,0.063956737495407,0.9659973809145264,0.4539879927297247,14.177353466857983,0.0859822043965192,0.214504630209149,5.133765495308536,0.0850448228482285,0.9913819456771416,0.0858958377107106,-0.2552661056666527
hpOc64,30.0,6.544321466896283,5.385153141500351,25.33711309448313,9.01937740848466,4.36573729941388,0.5383158451543977,0.6081198548436191,0.6789080182183801,0.1542449434907151,0.1529409453588952,0.3451975514498022,0.1276318656209079,0.0112380321261457,0.4177053290581548,0.0606466692560176,0.8430846616214214,0.4501265913844923,14.152649543988208,0.0856756205574308,0.2189050320863759,5.1662481094139725,0.0847662362821727,0.9918654540266229,0.0786826177698644,-0.2754825117924752
hpWs4,30.0,6.531160070324524,5.774162248941669,25.340928167720413,8.95053887008149,4.335199743081791,0.537600834808193,0.6109670223894419,0.6834344496252485,0.1716500742710554,0.1449045247890248,0.3501254610746935,0.1147709036411583,0.0108698085373717,0.4164018259488634,0.0611626650569586,1.01648203205516,0.4528786501356215,14.130847048707812,0.0802595258943221,0.217425824877474,5.556736424064197,0.0797934742893786,0.9954081953270072,0.0577639016398589,-0.2600946270469964
hpAux001,30.0,6.544966162546666,5.230180735687626,25.133228002204365,8.89479532318121,4.3280764755208505,0.5380226435713531,0.6126218650128111,0.6748353641778814,0.1227893933582643,0.1501023519679768,0.3562123932635829,0.1166442903484742,0.0108541039045896,0.393839571692536,0.0560342027580691,1.137862147731857,0.4570783114787201,14.378978226733956,0.0838345175065637,0.2060825489430932,5.024098186744532,0.0830844973053054,0.9929607898374012,0.0700086673342175,-0.2370994947207707
hpNs2,30.0,6.547641005703964,5.450540542300191,25.38301123398216,8.940856428051173,4.337851026490552,0.5378892107771389,0.6090357514080356,0.6798752348742775,0.1516252886659896,0.1468852507246975,0.3455055575323369,0.114936263111237,0.0108904910513187,0.4160406618791041,0.063402931629504,0.8950781121812627,0.4502558825704967,14.150282583884907,0.0815211254231242,0.2178627265285945,5.232677815771597,0.0809965015547287,0.9947819199995488,0.0589012087044303,-0.2768178660058268
hpOc128,30.0,6.538543753808278,5.573191947284568,25.345741897612022,8.97705827636256,4.348926001111436,0.5378306008729073,0.6098094033968113,0.6806253496840876,0.1632305831368504,0.1477731974477344,0.3479513081699175,0.118145056977847,0.0109479130872156,0.4163179458643019,0.0634962979844303,0.9427838477661994,0.45171882496136,14.141143979555553,0.0822117338227194,0.2177520060187736,5.355439941265794,0.0815819721611988,0.994079229584616,0.0631940049349055,-0.2673209809741818
hpWs16,30.0,6.541453800049396,5.364659420427769,25.233869063745352,8.984540713901037,4.350078342465551,0.5384998282754424,0.6116630036387488,0.6781017758029425,0.1355787625219258,0.1526248225883356,0.3539858653912173,0.1266506049204591,0.0110511295487632,0.4098361152441573,0.0585564893378862,0.9921070882756438,0.4544809584907253,14.2967974063445,0.0854026147361902,0.2146084338369975,5.150050986590772,0.084575228264834,0.9924244282860508,0.0848474880655917,-0.2493427132886171
hpD5,30.0,6.531107341078725,5.709977560697506,25.3107897126599,9.039655632519164,4.36307651308849,0.5378532179948632,0.6115280056646012,0.6835747391817191,0.1763638221000335,0.1502258419920007,0.3538726774223034,0.1323752519847552,0.0111864994740726,0.4255253394595895,0.06188243818368,0.9940081701904904,0.4550539053976697,14.130714659242932,0.0838265247391267,0.2225237475739558,5.487453813123551,0.0830380043171266,0.9926684316725995,0.0873136981806217,-0.2461050167570352
hpAux1,30.0,6.539064531049767,5.537419461017075,25.33138877616476,9.067574503459706,4.375788871917347,0.5378151028705791,0.6109614693704355,0.6815124605220813,0.1633559116526854,0.1514419741252456,0.3531964939321129,0.1332864099622067,0.0112686005202385,0.4241984984443654,0.0646713815475756,0.9681097699813612,0.4546769103522289,14.140973996912876,0.0847866510500346,0.2222025303775311,5.315216930639543,0.0838605919846944,0.991769613756464,0.096328585286382,-0.2479103721884477
hpK4,30.0,6.538880049739381,5.568695777728125,25.373564768251544,9.012523140911124,4.359398619020898,0.5378983030794855,0.6096526141911937,0.6805431805918224,0.1656511120275028,0.14894356975973,0.3477819787844571,0.1190121911472246,0.0110343934549159,0.4179024617504103,0.0642139888446386,0.9245280700661928,0.4514763754330109,14.141878108819585,0.0831837299100563,0.2186412297233662,5.350054548004761,0.0823993256951818,0.9933972804637892,0.0658012512416796,-0.2672807180019018
EMMA,30.0,6.7559831809531135,2.7218584361338447,28.03948315646929,12.702419027188624,6.501768755999078,0.5010472868693625,0.6331922151898642,0.516879460841762,0.0568910878463106,0.2279178707704637,0.4751934297738828,0.2537768666504679,0.0156165441786956,0.4334895882858859,0.2927791479350431,1.5505349129290324,0.5386230531551507,16.743410495072524,0.184016919340682,0.2418152296151156,2.480043206518729,0.1423084156397,0.8597861580990251,0.4028585793368738,0.4022945482141919
GIFNet,30.0,5.733720176646929,1.672309684435126,22.145537507560526,13.664670045220591,5.699525687301948,0.3636083300322105,0.6650113321691418,0.2777814300328418,0.03175661557124714,0.32613945052454224,0.6537221634722987,0.2187663064704535,0.023383887781284012,0.7271323023299892,0.24960934688668626,1.5434197675247812,0.5888849617161946,20.17522242753533,0.6029698764097463,0.7144171372653758,0.95789254716975,0.29370069585002906,0.43351596421439204,0.5437260217023133,2.042977956221785
