method,n,EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,FuncCorr,FuncSal
Tr15,48.0,5.2305898762340135,4.383852380561916,74.04619000503914,26.74091299206136,9.895639605271905,0.7268198304375884,0.7483395778833296,0.6910125332715372,0.1052308333045622,0.6858926726405515,0.6984926832302448,0.4972391556286384,0.0520872490843126,1.919048975043048,0.0290566273797482,1.2934022096586466,0.8377349637651288,18.56303874574208,0.6530035209765009,1.5228019627605012,2.861050417801415,0.5716667576004307,0.8819729032747459,0.729116297250826,1.50936656016751
Big96d,48.0,5.076588969672208,4.516957376100969,72.73257562109745,26.89583881541116,10.016558425090784,0.7300784833470969,0.749062848539641,0.700476435186686,0.1249105387186122,0.6763269421152304,0.6884954037216432,0.4003388451535077,0.0452068719858848,1.8878844439666795,0.0159580809265985,1.2124203051828886,0.8308753613198488,18.85529200721,0.6014929344577172,1.4124583098286976,3.104499066272272,0.5463746609006057,0.9137823057935884,0.5970996818996289,1.436037606172196
Big96,48.0,5.009760850600202,4.778256182101739,73.97699061508477,26.858581498149288,9.92614980422512,0.7232290977997632,0.7465207380179999,0.6908882945286748,0.1338508107052078,0.6840355474483794,0.6976875292438885,0.5165709409578807,0.055833843939863,2.1767735829646826,0.0261410268483357,1.265973503796388,0.8366333716703069,18.52870487831268,0.66127887202971,1.794317473587986,2.983938708513753,0.5731843365823145,0.8732738590172119,0.7701402059745277,1.515120475930381
Sir2,48.0,5.389898445167849,3.0119482061755782,67.10516230808831,23.57676010666359,9.320429947176562,0.690142527938014,0.7555660685647618,0.4675998870524147,0.0550274139916617,0.6493272404070228,0.7159331219203978,0.2857246358027207,0.0320653580376663,1.340508487907267,0.0872611574073625,1.0090875266227497,0.8468899427192902,21.66171224223784,0.6383453331705804,1.0689701017726618,1.9429781044029169,0.5372728898386031,0.8430121660374249,0.4368821875981985,1.586740583040303
Big128,48.0,5.05572283401298,4.574856057280422,72.65388193180456,27.208582528877503,10.197113735262729,0.7260583172210757,0.7480063492755114,0.7021829239770673,0.125549058951494,0.6699224584107597,0.6853015591948912,0.365460141400525,0.0412296556441576,1.894074749371224,0.0244328701108716,1.1902452459750532,0.8284917272696589,18.833099557760164,0.5877970638698308,1.3868273874503838,3.188028669830039,0.5361654996155055,0.915951134826646,0.5812383136626518,1.4157617885968732
Sir1,48.0,5.156621725893526,4.351709661543182,71.46042290498963,27.16922493214986,10.451006593701328,0.7176877816071018,0.7421121596150458,0.7132770156054514,0.1436818701668568,0.6475086754225216,0.6752221488706628,0.2698992615684691,0.0374772568835233,1.6783599472377873,0.0312681970243939,1.019501007095368,0.822713712468027,18.93815697905601,0.5420218155975898,1.167227327310128,3.1844823342330524,0.5035265793106541,0.9318489839035492,0.464206042401101,1.3737254212063352
Sir4,48.0,5.329071329014035,3.1887436413060937,63.90228599806503,20.51497951577207,7.929107923837809,0.7282312584619688,0.7677126686997867,0.5261445936082528,0.0731259211938671,0.7066059119055087,0.741051778590175,0.4263794445628905,0.0505276760177785,1.463363756510207,0.0154994827231963,0.9515989747969308,0.8593390895546372,24.519144651406453,0.7430991945692248,1.237515207805844,1.9512284335002488,0.6199010244325716,0.8365614924913659,0.7236510051472055,1.735914193777355
W96det,48.0,5.307583917896383,4.384809324834994,74.31162230169927,26.550145792543123,9.820437178611437,0.7261306926157944,0.7485699683158279,0.6841427083926753,0.0940362170367537,0.6903321264633745,0.7022764858597776,0.5121020495636732,0.0529204073478086,1.9552452568931609,0.0302641597069537,1.3097035751267545,0.839943046717173,18.540669916479573,0.6706028945399138,1.5749984393790903,2.8098108854559043,0.5810395065429683,0.8712218786886207,0.7615430951683102,1.535472504447844
W96L,48.0,5.157751189511239,4.556207410855287,73.4859705282503,26.66939562945325,9.90077208760752,0.7261041927245294,0.748346370804602,0.6912849091524258,0.1112787935666916,0.6854550258730985,0.6986432053552544,0.4883416843608387,0.0536354280471942,2.003815390209519,0.0218540611767723,1.2522278207720483,0.8366954364213409,18.729232239099737,0.6536078141540532,1.5780092802839032,2.978198130571384,0.5713177564981654,0.8808906289508934,0.7369882193390106,1.5084614949892032
W128,48.0,5.076080412949703,4.482192765763243,73.19110209734299,26.84717615229486,9.99778960774642,0.7279123235822428,0.7483033759705577,0.6975122198727658,0.1438420227168792,0.6799152300091093,0.6928725234177485,0.4422404279227593,0.0487415936214332,1.9206626864937304,0.0194519036868837,1.229764691483351,0.8330336910675294,18.78132077336298,0.6228341130946721,1.460591050279824,3.0216017154834187,0.5565572233599342,0.8992674238045518,0.6923526590293346,1.4690130537749049
IRssgr,48.0,5.0011794873349045,4.655249498360148,73.25557542300965,26.90091821646817,10.0568471401477,0.7212426836959901,0.7444788758412817,0.6859687488970607,0.1769482857114769,0.6707995187860701,0.6884858746485006,0.4224867799801431,0.044931018384945,1.9816896907170047,0.0269011815060004,1.204594998184233,0.8318843758455637,18.54559010500857,0.6192289078703231,1.5259183745057705,3.1293311238543766,0.5487992022554794,0.8936861651365003,0.6000231024133426,1.4581982978280588
IRdet,48.0,5.23425016379555,4.095176311433481,74.2821506115713,26.25311668213213,9.789819614810382,0.7243964131620668,0.7469116418600962,0.6746675090675692,0.1110251840650244,0.6837573331144021,0.6975852960357947,0.4911758320446464,0.0512701410218614,1.8063442412028607,0.0338774081659619,1.2854313664942394,0.8371993863821926,18.451679090113924,0.6554775758972269,1.4524669832548456,2.642709328178636,0.5710396929632039,0.8777531333609296,0.7450762227103631,1.5094922562555613
IRintg,48.0,5.0961292727440695,4.480402082363181,73.67546436853875,26.78646519108462,9.885804549005588,0.7243184300176887,0.7456786074286258,0.6825650011290838,0.1142825476317865,0.6838968172570642,0.6952697257986752,0.498335097895397,0.0510016574473024,1.9885467704483928,0.0317946785931882,1.233658087958862,0.8347330336555924,18.54991498155465,0.654501178591027,1.596985238084125,2.8834168442790564,0.5705457521548133,0.878091107880564,0.7225929338584933,1.497007410315281
IF4g4,48.0,5.0486600368535255,4.529643980066116,73.5803524426973,26.82430273570721,9.927881020179074,0.723197550712643,0.7455154161387788,0.6803598236744818,0.1638565562530772,0.6794571655866067,0.6940212481888771,0.4768931855700742,0.0507382924701359,1.9898900044086787,0.0316479407447038,1.2306630409524957,0.834471418441114,18.5518025864651,0.6419299685062874,1.5896312938984936,2.940012686167623,0.5629165814441217,0.8834785199811644,0.6916516505235183,1.4918837407575214
IF3g4,48.0,5.06352487686272,4.578048082760635,73.74379521333874,26.835010906327984,9.929577248642197,0.7232387406315773,0.7459980856082927,0.6828787521936143,0.1355939841993614,0.6809618593935172,0.6954151102714476,0.4910770968628671,0.0503852932783993,2.033717385413615,0.0331472256698591,1.2447754816294656,0.835292568276691,18.54030097311733,0.6481717378008217,1.63967769148044,2.9383703912801944,0.5662560659492185,0.8802214153139363,0.7140217535741549,1.4989898610426629
IF5g4,48.0,4.996200138333877,4.733963997939456,73.79729963982773,26.849647141573712,9.987435385535788,0.7215124068625659,0.7449021539849223,0.6862543573576771,0.1823078232103868,0.6770598851639149,0.6938936362618646,0.4714773521239032,0.0500828406567103,2.0781455102073343,0.0275334598878849,1.2477507583629803,0.8351733268607425,18.484471559081097,0.6399185045873392,1.647431946083766,3.0865320518556896,0.5603550503215448,0.8826697634035868,0.677336105416928,1.493620414052936
IF4g45,48.0,5.015371985818349,4.660009605443854,73.734488788044,26.85920752329105,9.98401277451068,0.7225299088100129,0.7452846480042027,0.6872613936077228,0.1722395856291707,0.6779168847650654,0.6938375229941149,0.470354328363719,0.0497986328582158,2.0385762026483074,0.0274224210187506,1.2439966936639009,0.8348831155746724,18.51052574022036,0.6379250097681172,1.6023378953551175,3.057671710088736,0.5602640571063867,0.8847957605136392,0.6842017504284548,1.4908399524127247
SD8s3,48.0,5.051487853278088,4.566315194039646,73.68934916766784,26.7796806811313,9.91847595541981,0.7232791233316443,0.745895794035801,0.6825004913393037,0.1609820620124719,0.6805603933665442,0.695167599219765,0.4847805185380733,0.051541244697889,2.0165548532357414,0.0296390141352342,1.241507169291951,0.835200224941416,18.547470070048785,0.6452989150926789,1.612152240110684,2.9541629539289627,0.564917836069387,0.8816404105939016,0.7134630950844295,1.4989009136427665
SD10,48.0,5.018437024132004,4.648842562327489,73.60597291222706,26.838878872780867,9.969723005401582,0.7216814469550702,0.744966122135616,0.682457929832149,0.169811166050564,0.6758221124483758,0.6925519977300709,0.4628445254018467,0.0493899585103099,2.025767903268972,0.0303842020968682,1.2360608276668583,0.8343674331093777,18.515231639854424,0.6335844819240108,1.603835518980416,3.045007043347073,0.5573110064959276,0.8860518874142129,0.6580515417604398,1.485243191055168
SD6g4,48.0,5.040307700900818,4.602377627880133,73.76128767711563,26.809900980980345,9.916807959573184,0.7230440463394059,0.7456533495622383,0.682869397331479,0.1666955714667544,0.680891649149447,0.6952754076399303,0.4915419335215882,0.0519816892534993,2.0450984875450224,0.0313773740011047,1.245323686996552,0.8353075173484953,18.52023600571414,0.6486225931130455,1.6509543484046378,2.951423279475496,0.5663594511700428,0.879728641508769,0.7200266487686601,1.5008272273413217
SD8g4,48.0,5.016702924811496,4.666717760970886,73.75531460898554,26.79619995196028,9.929506001667177,0.7228058690682558,0.7454450086457819,0.6826526554393295,0.180838249966083,0.6793272955566954,0.6944425730613127,0.4815381506987233,0.0513983149706947,2.06110621196076,0.0289880173157706,1.244322640653859,0.8351547870230253,18.50616646921004,0.6447630157361439,1.6597799110534857,3.0069378499174,0.5639214054540275,0.8816903326824844,0.7112287392421056,1.4956731819972722
D4,48.0,5.2104264399521725,3.8796420485960046,75.29644421167008,27.46609017208452,10.11215669139744,0.7242713252280389,0.7428824032903435,0.6768337040689826,0.0987100738047328,0.6787232310687358,0.686782237895795,0.4508277719747973,0.0468186626513886,1.697825927957183,0.0500789376540649,1.2766367086713335,0.8299981992528256,17.892595279359934,0.629545733796701,1.3353089326930565,2.544333115902949,0.5577025595455463,0.8908400909105315,0.6987997079803501,1.4564788944272966
D5,48.0,5.216460833632802,3.876078432950203,74.83252250803491,27.13908769292607,10.079604702524833,0.7236557224509214,0.7432170292391945,0.6769012526271748,0.0993126889185509,0.677152222594484,0.6855892084981511,0.4404163286134077,0.0449949107691437,1.6659416049039528,0.0470568718795297,1.2571883698192206,0.8291414241343446,17.984316401877958,0.6272397919477842,1.2966262659132108,2.579452167036992,0.5557497552536276,0.8915616896482152,0.6756138725937021,1.4399664352486632
D3,48.0,5.280321349661158,4.085503920552762,74.52230602168278,26.601876599755865,9.874231139611398,0.7252786790177618,0.7459931964636052,0.679792556815675,0.093552261041687,0.6834348038490113,0.6941099621499559,0.4776600576337528,0.05108109971102,1.782568187754287,0.0350547348924589,1.2951589084759234,0.8356767059405947,18.26970935873111,0.6488529414575854,1.4129593010313155,2.672544619521448,0.5684977893261494,0.8820595687093742,0.7106368725721892,1.4883060214163184
INN3,48.0,5.210303826369544,4.390946423319211,73.2063255511278,26.80922599578371,9.96670540201769,0.7286715705624696,0.7493626967320456,0.6979955078321337,0.1103597588208523,0.6801316358634201,0.6937067154871887,0.4307819315744456,0.0458331653467971,1.850779735658168,0.0213882660286358,1.2374166477972195,0.8333806392917872,18.816238604969566,0.6248133255742744,1.4082162226661674,2.982730200653043,0.5575688856912018,0.8997742554337371,0.6806059259188916,1.4788609018776728
INN5,48.0,5.111236730433943,4.6113173114988815,73.74430807159622,27.00966901187306,10.006375181974134,0.72746660298579,0.7483953585281586,0.6997089740947918,0.1165006371438919,0.6834278685945532,0.6956496206358377,0.462853279359563,0.0498887706479568,2.018655326402578,0.0271790067343978,1.2664520297467885,0.8350536902295022,18.663884720629067,0.6334409831624765,1.564978672094088,3.046338639404793,0.5623922517393672,0.892540954232213,0.7228333341009986,1.4921509181158867
INN4i,48.0,5.082125173014036,4.578844404248918,73.43137353464815,27.21814845447216,10.19997583793202,0.7220944353748789,0.7459056588624557,0.7007083389703602,0.1208536886840681,0.6703859495819541,0.6899954350396952,0.4005021662281027,0.0450518047675532,1.909317923946774,0.0318712534692878,1.2162890269415874,0.8316429281818744,18.65872273160491,0.6111131816256975,1.421473296224437,3.157371108024481,0.5450590766455785,0.8991297941041795,0.6479461288818956,1.4638923334953031
abDirect,48.0,5.397712471044009,3.2853650187480703,46.194506137371775,16.085841682072786,6.352036119493131,0.2891908968135804,0.7041109587000172,0.4623068661054424,0.0597889325838458,0.2406582192303761,0.6734636126537018,0.3161723061590469,0.0376150311565609,1.4252368578242862,0.0016407812069279,-0.0330805495169732,0.845103389629954,18.33235300756512,0.4642138744005291,1.098486671640778,2.186878347107292,0.1775055203673504,0.4008762732598105,0.6642821608060112,1.6077934172931332
abOrig,48.0,4.94467725900723,3.689149535648818,54.89995246101146,10.952699441549123,4.122794609221873,0.6672600430284384,0.7513735731846474,0.2006398195713015,0.0859877724919529,0.6501597804020286,0.7283089311353068,0.1004266205377169,0.0798952912315532,1.8076816520533707,0.0012870549127568,0.8706387387200066,0.8638558147665224,22.657747573879448,0.7341479462119395,1.7869634431350043,1.9021860925138137,0.7700762744219863,0.5644438116348908,0.9076321750856636,2.3642140020058484
abD3,48.0,5.22289080010437,4.146989031451983,72.08867969068395,25.640739562493064,9.516449299981735,0.7299339221974156,0.7525754635529429,0.6756448594996561,0.0971641880350668,0.6948285895938054,0.7061453344282071,0.4951617503212169,0.0549653791804353,1.8205281252971848,0.0175984206068611,1.208725796172181,0.8406325337977426,19.58141925267088,0.6757100314882173,1.4544706709850368,2.6925183604669463,0.5868917272956464,0.8729761170991845,0.7712908513242112,1.5512484878554484
abNoTC,48.0,5.204603911056335,3.850733491922448,70.34443651705966,25.17356165715097,9.568874833299242,0.736232031307913,0.7539240766673245,0.6763958798532418,0.1040265821657721,0.6780564059728462,0.6896263053583395,0.3258423904952526,0.042021199815082,1.545352966863178,0.0104267720871164,1.050600182056366,0.8294086425422963,19.838217746918307,0.594852884090124,1.1486023968686607,2.7021310950537867,0.5462989256282791,0.9261651369875472,0.5146763315365804,1.4301584543296295
abWs1,48.0,5.154428124017852,4.249600730821837,71.1800369538612,26.6355331757138,10.008051970023011,0.7318523743038408,0.7502096251623804,0.7029139047890323,0.1244508551589369,0.6637412788804892,0.6784189106730225,0.2889146354292805,0.0375698276640926,1.6648384869391508,0.0125112946558968,1.1121129252607929,0.8252834348179027,19.252498233039592,0.5519376823775871,1.1867721016025792,3.062828629219258,0.519719990899086,0.9439847577085956,0.4214899304941124,1.3698865210168223
hpNr8,48.0,5.111765020304924,3.7832148149240017,65.72967636800702,19.92968284092824,7.804462258203048,0.7189087667796411,0.7588816268691403,0.5492758599077247,0.0845857478204545,0.6965821456844655,0.7325346383722439,0.4787674405147354,0.0621788562613761,1.7762756353826423,0.0132932654570636,1.0686557848508926,0.8610604337650093,23.04591782062829,0.7362629982529415,1.6841380995091644,2.0990767154148373,0.6335796325728038,0.8042379009864785,0.8854439043377195,1.809173843139256
abNoMoE_direct,48.0,5.406756603456668,3.2220118652590704,48.62248287935887,14.720774864552164,5.7915726316674965,0.2898968666819655,0.7199563770110252,0.371821399418504,0.0549091212649502,0.2605615223498251,0.7060471614224664,0.3454358265540353,0.0432357259138158,1.4674867332345078,0.0013848104492795,0.2518087344098429,0.8727011347402701,19.87028313217699,0.5774998705754375,1.2111342250247752,2.010877640234295,0.2071601658943744,0.3726335674695566,0.727474958233758,1.8457209679117443
hpNr16,48.0,5.1758639142678495,4.2765766568583565,72.74508910498479,26.46165640423976,9.826611690264947,0.7319471159967873,0.7497006661501917,0.6901676589114882,0.1097525942646493,0.6867912542817564,0.6935337257116044,0.4396674411853106,0.0495931553690652,1.7948982409887808,0.0163928269247767,1.2053871884186675,0.8327843554878279,18.914714798071213,0.6343808417473336,1.3708370497647662,2.9057396070935915,0.565699754703601,0.8981944772899738,0.6722137204045913,1.4623415633053571
abDirect_orig,48.0,5.238647805908594,2.9553667733559394,39.844836979072994,11.68176903449721,4.735263257435464,0.270601051716167,0.6988599801120262,0.2038188118130543,0.0486987929750807,0.2470446354551964,0.6938264243235789,0.2029930786802637,0.0358556354135336,1.3327315716604586,0.0023386698709277,-0.173426427781116,0.8634362273694279,21.70917660100765,0.5874414237907323,1.068328409119939,1.887038364236001,0.197693265227595,0.343508838204739,0.4784126850059986,1.933509201787847
hpNs0,48.0,5.12490806097756,4.573914523129491,73.89548713931721,26.79887297914515,9.867283775912767,0.7263318531322662,0.7474490013439015,0.6897289440995245,0.1093349317692481,0.6897113512401131,0.6984033380978173,0.5092553281798892,0.0572814064654078,2.0412312998619786,0.0284942750461194,1.267685815573458,0.8365619313980136,18.577724612502887,0.6666120051959505,1.640383339625008,2.9335311835044826,0.5790577023641433,0.873606003900389,0.7512419848628276,1.5100297858875145
abWs1_orig,48.0,5.175253778249313,3.5875115575117795,63.54599931138674,22.478412345918485,8.437775691041994,0.7372618647375658,0.7695200500315434,0.6641991096447828,0.0967815443787479,0.6948905339925574,0.7308833244350152,0.3185981148533042,0.0493730043939403,1.5348054001927582,0.0025737004559987,0.9066841007630316,0.8552237322388444,24.12519355411188,0.624094543236251,1.169147085871726,2.418364471640053,0.5670828071802122,0.9074409222949192,0.3319021074394455,1.594089097231839
hpK1,48.0,5.125036531093382,4.525549131977325,73.39537076910894,26.945020380875658,9.995329371826914,0.7285364005192108,0.7487287106102873,0.7006835973685334,0.1141915002427636,0.6807848091019205,0.6937027084988564,0.4399085127402264,0.0488122577754338,1.927147593950896,0.0237054708759842,1.2466045320282786,0.833597384260553,18.74029280578804,0.6207003848154761,1.4633935167299068,3.062155615247418,0.5561580524137155,0.900914748624706,0.6776440124068742,1.47097903997935
hpNr4,48.0,5.028853985032722,4.590503920380963,73.21592763854245,26.9848832618664,10.10564629548112,0.7265964099476769,0.7466923735798195,0.7039332073979034,0.1767537159905442,0.6739499213929289,0.6899486651690099,0.4139275147902683,0.0483369906334409,1.953062704490604,0.0219803916197557,1.2055053452861728,0.831476081937109,18.72279043573008,0.6090561326171801,1.4814821762717438,3.1090217441092194,0.5475097053143247,0.9056831145810292,0.65743217683625,1.4581237709098966
hpD2,48.0,5.191608025755902,4.277751470788627,72.75726859082143,25.99010940469412,9.560716488000226,0.7261755633680279,0.7492102142579414,0.6709280580543241,0.0967510085173838,0.6956052627233048,0.7043491515134209,0.5368949700856026,0.0588738329328744,1.9494220275998224,0.0249923260177246,1.2091587951503853,0.8381246177108211,19.067030514253023,0.694403146045898,1.6370767107626236,2.640674760026003,0.5942404728889159,0.8581106538471396,0.798364022496116,1.5420810875511377
hpOc64,48.0,5.159266837303824,4.324855544323925,72.83332100861152,26.335718962752257,9.77532027956873,0.728436820428071,0.7486534567469091,0.6860521218210915,0.1118042013570384,0.6874950918240798,0.6981234281105833,0.4846378917602976,0.0535476664918516,1.885504312543957,0.0152613938904847,1.2086426840366158,0.835673875879503,18.981946259395272,0.6527556945597085,1.4843510316902198,2.840504512633706,0.5728795914669499,0.8839940493891921,0.758495054933474,1.5096982922696245
hpWs4,48.0,5.0393895438664575,4.621554330765459,73.51618658967344,26.89950723610092,10.033030788741913,0.7253796833135363,0.7469264407838653,0.6975050896979629,0.171183114019764,0.6774381316127435,0.6931428684405713,0.4478585380603825,0.0499416712861506,1.99758127900514,0.0242131226983536,1.2362381191862426,0.833804017547575,18.64686399262572,0.6247176224204312,1.5372415418575187,3.0843127889079405,0.5554239452706261,0.8953354213564464,0.6960747945732365,1.4797781321686834
hpAux001,48.0,5.189831246205297,4.358359876233409,72.62127308979882,26.62359231254372,9.943694266771322,0.7295887451480331,0.7506428120702187,0.7073081800833508,0.112560834381355,0.6810653976938967,0.6979876131100147,0.430460477253793,0.0491991314248445,1.842830715060075,0.0166222689409447,1.2345444742851048,0.8363793925887864,19.144259292912047,0.6193427470091313,1.387733981896053,2.970625894337355,0.5559994272727066,0.9031780630233596,0.7028553044014663,1.4972138951587128
hpNs2,48.0,5.186335440740399,4.140400966790394,72.66767743047556,26.30005226447086,9.84701496340471,0.7313645392949506,0.7497378427042619,0.6946308405810138,0.1090704189576056,0.6811902326478313,0.6923346776183356,0.4075037755875841,0.0482511266239823,1.737377312523801,0.0238425827059279,1.1929345301250398,0.831681765135538,18.9890580484557,0.6163721923588468,1.315753205764348,2.8246477610260463,0.5553505442815255,0.9073785343083756,0.65938125665837,1.459623754149531
hpOc128,48.0,5.087464701644968,4.46438432834618,72.51998778054946,26.840749850042403,9.96641138099673,0.730074928997705,0.7486751090635506,0.6949788850357574,0.1148773478064181,0.6765951750820131,0.6853645493609708,0.3817331218260882,0.0434779668233162,1.8524929038440567,0.0211449441091411,1.1914446242075114,0.8288083239683282,18.83275372400006,0.6019510287500689,1.379557529071905,3.084826799274276,0.5464889883532068,0.9136608696422024,0.5500698498610611,1.4125284571972203
hpWs16,48.0,5.203443807677396,3.640975779610125,68.09617119417625,24.665338357581323,9.266390352722752,0.735113127133903,0.7606829374540363,0.6786917058293301,0.0973532980502341,0.6839092555839384,0.7070638048642165,0.3267936091631632,0.0454020536518056,1.5204939410040543,0.0084777355054075,1.0217286649642636,0.8429835754950817,21.67037026991221,0.6015753378412023,1.1362332365179164,2.504742543092208,0.5512797803039112,0.9189464739638948,0.4922969364350198,1.509435758118018
hpD5,48.0,5.134884704548127,4.4658437760575085,74.11999623245906,26.95413229141896,9.859716161229008,0.7260287317943174,0.7485961224221042,0.6819101497042933,0.0972269184766268,0.6915382785172218,0.69975811078828,0.5054797208306553,0.053762741632413,2.021938314727925,0.0349607145975918,1.2755434382027715,0.8367119232386573,18.6037473477166,0.6717021717126896,1.6383124513618312,2.827531324695677,0.5816202092085342,0.8704372543801003,0.7462530582253103,1.5107921980484156
hpAux1,48.0,5.016178481986117,4.713812039306824,73.87741754854319,26.9961385093351,10.037834504642518,0.7257035355767717,0.7475253142990393,0.6999756759062191,0.1742476470916639,0.6804591623600974,0.6959058915932249,0.4706092888311389,0.053006254058932,2.0787067106808697,0.0225120718523,1.2659515184716568,0.83553705045223,18.60037892297872,0.6357844497050292,1.627351409552891,3.0864606297539345,0.5616175363669959,0.8897895347865478,0.7287164821394402,1.498450878474517
hpK4,48.0,5.107915450761797,4.530330855186095,73.3929786382626,26.9384836351146,9.990799411965178,0.7283158749640517,0.748847369481171,0.6988037459487341,0.1170775753755779,0.6811224557770993,0.6937268715178674,0.4443965024702585,0.0478341613548804,1.938501197733962,0.0234357896675134,1.2455592637159143,0.8334397427503492,18.71875161636569,0.6248433035415076,1.480781932384759,3.049548922801335,0.557973177063893,0.8986585728642105,0.6760349026485907,1.468520841325808
EMMA,48.0,5.972588820754152,2.875053920219315,75.78964363354486,22.9410466109769,9.098209539144422,0.6682613570741854,0.7538917241504492,0.5618080495668551,0.0461391216921361,0.6370435266786926,0.7186481508917351,0.4251523821390954,0.0372455933293697,1.3440331628869815,0.0709934161224847,1.5167156561953548,0.8597696142681651,18.254169986624746,0.6717279058167115,1.1353202656094787,1.739733654609836,0.5361565517645462,0.8003661623838244,0.5485341881639428,1.6963654784992002
GIFNet,48.0,5.340888317400933,2.7283301989003212,66.8702364441199,24.28349120634098,8.381846493959094,0.36727020242434866,0.7496352584487099,0.3932949414285026,0.03898433651106162,0.3379026298265792,0.74621939620528,0.2821981849526644,0.03360594653203549,1.3347935421979278,0.14551040748836272,1.1702999639889944,0.862236025745768,22.12318614996184,0.5940143757334803,1.2014537929936349,1.5268764059066864,0.26890542625474967,0.46563497859394776,0.3739342545310746,2.011350685832534
